Run,Event,Type1,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,Type2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
160957,97840064,G,41.0655,-1.35059,21.2842,-35.0931,21.327,-1.27284,1.63417,1,G,172.075,-34.1944,-52.5931,160.233,33.8736,1.66723,-2.14538,1,165.908
160957,101628971,G,23.7178,-19.0701,-11.3567,-8.3595,22.1955,-0.36825,-2.60447,-1,T,16.5045,14.2777,8.27457,0.256739,16.5021,0.0155573,0.525245,-1,38.9834
160957,106143916,G,41.4687,15.5219,8.39058,37.5275,16.232,1.49901,0.494974,-1,G,19.0495,-5.27661,16.7777,-7.31679,17.5879,-0.404861,1.8755,-1,44.8481
160957,109410113,G,62.7488,-15.6021,-7.57674,-60.3039,17.3445,-1.95934,-2.68951,-1,G,20.7031,15.5403,10.7523,-8.45553,18.8974,-0.433718,0.605265,-1,47.1833
160957,116611342,G,19.2055,12.8885,-10.7639,-9.32015,16.7922,-0.529883,-0.695813,-1,T,17.8568,11.7818,-10.1161,-8.81533,15.5289,-0.540908,-0.709477,-1,0.353694
160957,119843750,G,17.2712,15.224,3.52224,7.35565,15.6262,0.454876,0.22736,1,T,18.769,17.3553,3.82652,6.03452,17.7721,0.333343,0.21701,1,2.04485
160957,120627057,G,24.4986,-15.0073,-12.3257,14.934,19.4202,0.708273,-2.45399,1,G,35.798,18.7703,-20.5066,-22.5532,27.8,-0.741441,-0.829576,1,49.8549
160957,141376082,G,58.5833,9.63618,-14.4547,-55.9481,17.3722,-1.88597,-0.982808,-1,T,71.7483,12.1571,-18.1751,-68.3351,21.8662,-1.8573,-0.981257,-1,0.598713
160957,141833173,G,29.7257,2.01089,21.4709,20.4588,21.5649,0.844637,1.47741,-1,T,33.7549,1.97867,20.5508,26.7045,20.6459,1.07445,1.47481,-1,4.86481
160957,145085381,G,28.3684,-8.91551,26.8541,2.03008,28.2954,0.0716845,1.89134,-1,T,28.821,-8.6786,27.395,2.19932,28.7368,0.0764586,1.87759,-1,0.465855
160957,145244629,G,25.3517,16.8275,-13.8893,12.9081,21.8192,0.561602,-0.690034,-1,G,52.2781,-40.3459,12.7613,30.6977,37.9575,0.673187,2.83475,-1,59.7539
160957,149227349,G,51.8812,32.3173,-8.97539,-39.5813,33.5405,-1.00317,-0.2709,1,T,23.9231,15.0175,-3.30906,-18.3256,15.3778,-1.01065,-0.216881,1,1.25904
160957,153105811,G,24.4523,-23.1239,-3.1951,7.27853,23.3436,0.306957,-3.00429,-1,G,24.1456,18.3893,3.99462,15.1287,18.8182,0.735742,0.213902,-1,42.8558
160957,166948129,G,36.6786,0.622244,-36.6617,-0.916673,36.667,-0.0249973,-1.55383,-1,T,28.9538,1.17532,-28.928,-0.313594,28.9519,-0.0108314,-1.53019,-1,0.922687
160957,170586581,G,42.742,-0.331591,16.4753,-39.4376,16.4787,-1.60684,1.59092,1,T,95.6044,0.221444,36.825,-88.2273,36.8256,-1.60783,1.56478,1,0.68368
160957,173003246,G,23.9569,7.83045,21.0517,8.33277,22.4608,0.362969,1.21469,1,G,27.0998,-4.21454,-19.3691,18.4787,19.8224,0.832621,-1.78505,1,43.267
160957,172738810,G,17.3797,-8.08485,-15.3622,0.82618,17.3598,0.0475737,-2.05525,1,T,16.391,-7.29806,-14.6197,1.28762,16.34,0.0787202,-2.0338,1,0.671114
160957,172707536,G,61.2218,17.23,-3.94583,58.6144,17.676,1.91392,-0.225128,1,T,60.2947,17.632,-3.84804,57.5304,18.047,1.87622,-0.214873,1,0.729069
160957,173689590,G,100.147,14.6513,-16.3735,97.707,21.9716,2.19778,-0.840851,-1,T,84.0689,12.8306,-15.79,81.5698,20.3457,2.09694,-0.888433,-1,2.36778
160957,173762655,G,22.8282,-2.55736,20.6373,-9.41694,20.7951,-0.438641,1.69409,1,T,19.5312,-1.94689,17.585,-8.27259,17.6924,-0.452026,1.68106,1,0.416273
160957,183387105,G,132.736,-33.5304,-17.5345,-127.228,37.8385,-1.92722,-2.65976,-1,T,119.589,-30.2603,-15.4523,-114.661,33.9773,-1.93069,-2.66946,-1,0.425913
160957,191401362,G,23.0554,-1.72386,18.9428,-13.0284,19.021,-0.640289,1.66155,1,T,22.9137,-1.73233,18.9452,-12.7712,19.0242,-0.629005,1.66198,1,0.301331
166033,435759042,G,40.8966,0.197789,-31.761,25.7628,31.7616,0.741337,-1.56457,-1,T,21.83,-1.36787,-16.4574,14.2766,16.5142,0.782251,-1.65372,-1,2.25689
166033,437024963,G,103.158,9.08675,-26.5066,99.2794,28.0209,1.97748,-1.24054,-1,T,64.9333,5.69497,-15.0898,62.8982,16.1287,2.07011,-1.20992,-1,2.08606
166033,439605752,G,43.1148,-21.9557,-2.39853,-37.028,22.0863,-1.28885,-3.03278,1,G,20.9113,17.6499,-0.463526,-11.2044,17.656,-0.598263,-0.0262562,1,41.7882
166033,440305570,G,33.1267,-17.6758,-27.9202,2.32227,33.045,0.0702184,-2.13519,1,G,26.1965,-8.11498,-15.4108,19.5678,17.4169,0.966063,-2.05548,1,22.3007
166033,442260174,G,26.4364,11.5581,10.2404,-21.4573,15.442,-1.13189,0.725024,1,G,33.5722,-26.2836,-6.14411,-19.9625,26.9922,-0.68478,-2.91195,1,40.6425
166033,444839288,G,27.1929,-11.7863,-9.36231,22.6467,15.0522,1.19728,-2.47031,1,G,16.3641,13.3284,9.0128,-2.98253,16.0897,-0.184324,0.594579,1,38.8334
166033,445062595,G,20.4433,-12.2659,-12.7298,10.2673,17.6777,0.552297,-2.33764,-1,G,31.0938,13.4204,15.0189,-23.6883,20.1414,-1.00058,0.841547,-1,49.6928
166033,445904215,G,49.3694,10.485,18.3059,44.6351,21.096,1.49426,1.05064,-1,G,29.3235,-10.0004,-12.1596,24.7384,15.7437,1.23369,-2.25906,-1,36.6317
166033,450258828,G,15.7967,13.4744,-8.24405,-0.00197195,15.7964,-0.000124836,-0.549072,-1,T,28.8239,24.3309,-15.3835,-1.46994,28.7862,-0.0510419,-0.563803,-1,1.15179
166033,454502677,G,26.421,18.0001,-9.53868,16.8246,20.3713,0.752763,-0.487299,1,T,30.0261,19.8416,-11.3256,19.4833,22.8464,0.773364,-0.51867,1,0.836869
166033,458595031,G,23.1316,-22.3674,-2.45316,5.36108,17.1715,0.232555,-3.01341,-1,G,19.0512,-16.7875,8.42646,-3.18017,17.9957,-0.168425,2.67597,-1,14.3475
166033,459195920,G,32.0584,14.0797,-5.34976,28.2996,15.0618,1.38813,-0.363113,-1,G,36.2079,-0.557455,20.9227,29.5454,20.9301,1.14472,1.59743,-1,29.8139
166033,460076827,G,60.2709,-17.6091,-0.118057,-57.6409,17.6095,-1.9015,-3.13489,1,G,70.0966,-3.18994,33.1966,-61.655,33.3496,-1.37387,1.66659,1,35.1766
166033,461296137,G,30.7263,-5.75557,-15.0802,-26.1449,16.1412,-1.25941,-1.9354,-1,G,21.0418,10.1116,13.9218,-12.1114,17.2064,-0.65585,0.942627,-1,34.5843
166033,461488479,G,19.3294,13.6221,-6.41553,-12.1199,15.0573,-0.736508,-0.44015,-1,T,25.291,17.3332,-9.26916,-15.9143,19.656,-0.74018,-0.491069,-1,0.903688
166033,461660252,G,49.5088,-12.3502,12.9582,46.1592,17.9009,1.67603,2.33218,1,T,84.0706,-19.2402,21.9427,78.8427,29.1834,1.71962,2.29067,1,1.39301
166033,464182413,G,17.7593,10.2608,12.5883,7.18555,16.2403,0.429156,0.886914,-1,G,58.0969,13.3938,-35.191,-44.2429,37.6536,-0.999868,-1.20712,-1,57.5368
166033,463472038,G,35.4858,6.29273,-16.1887,-30.9444,17.3687,-1.34148,-1.20006,1,G,19.5855,-12.1646,15.3287,-0.795648,18.3905,-0.0400281,2.24227,1,44.6116
166033,463155274,G,46.2534,-7.92499,16.1918,-42.5956,18.0272,-1.59505,2.02596,-1,G,30.1873,-3.16336,21.8456,20.5918,22.0735,0.833105,1.7146,-1,61.5566
166033,472119238,G,28.4277,13.8036,6.72764,-23.9233,15.3558,-1.22648,0.453504,1,G,40.7145,31.309,-14.8515,-21.3739,34.6528,-0.583178,-0.442921,1,25.0535
166033,471779571,G,28.9127,-5.80358,-24.4564,-14.2876,25.1356,-0.541558,-1.80379,1,T,26.1672,-5.14475,-22.0003,-13.1996,22.5938,-0.555241,-1.80052,1,0.396455
166033,472406240,G,28.4783,16.1175,22.9829,-4.79764,28.0711,-0.170089,0.95921,-1,G,17.0642,14.5238,-8.48684,2.86524,16.8216,0.169518,-0.528826,-1,30.354
166033,476876054,G,34.0689,-17.3988,6.95023,28.4544,18.7357,1.20511,2.76155,-1,T,28.7162,-14.6801,6.252,23.875,15.956,1.19271,2.73898,-1,0.493177
166033,478267217,G,39.5469,14.5001,12.9005,34.4568,19.4081,1.33842,0.727085,1,G,24.4817,22.9828,0.668983,8.40755,22.9925,0.357971,0.0290998,1,25.9464
166033,478987037,G,37.9042,-3.39508,-20.3894,31.772,20.6701,1.21517,-1.73579,1,G,18.7793,-4.89514,14.2946,-11.1514,15.1095,-0.683551,1.90073,1,51.7874
166033,482436500,G,31.7606,25.2765,-14.2232,12.9432,29.6681,0.432469,-0.512334,-1,G,18.1354,14.8863,-7.42097,7.22572,16.2784,0.421768,-0.462733,-1,1.14683
166033,484020315,G,38.2989,5.36295,18.4263,33.1437,19.1908,1.31446,1.28757,-1,G,21.1759,9.10586,-16.7024,-9.30174,19.0233,-0.47132,-1.07166,-1,52.5023
166033,483942971,G,22.0023,-9.95955,17.065,-9.67902,19.7587,-0.472125,2.09909,-1,T,24.2925,-9.99899,17.1016,-14.0595,19.8102,-0.660604,2.09988,-1,3.74048
166033,483275016,G,39.4128,-1.05246,-33.4721,-20.7815,33.4887,-0.586369,-1.60223,-1,G,23.2094,18.801,8.95024,10.2507,20.2592,0.474264,0.444024,-1,53.7988
166033,486594891,G,18.1977,-17.252,5.76063,-0.573161,18.1884,-0.0315073,2.81932,-1,G,26.7579,16.9955,4.7093,20.1233,17.6359,0.977675,0.270309,-1,39.1039
166033,486584438,G,19.6425,0.829266,-15.423,12.1351,15.4453,0.721451,-1.51708,1,G,21.2,-8.28396,15.1291,12.3253,17.0427,0.66441,2.07186,1,31.8455
166033,491142438,G,19.0925,-1.2293,16.5342,-9.46675,16.5798,-0.543781,1.64501,-1,T,17.9391,-1.65719,15.4575,-8.95104,15.5461,-0.547942,1.6776,-1,0.568233
166033,491972528,G,34.0669,4.16328,22.9578,-24.8223,23.3323,-0.925817,1.3914,-1,G,31.9812,24.0572,7.57913,-19.6619,25.2228,-0.716603,0.305203,-1,25.5851
166033,493684708,G,37.7078,-24.8234,13.5473,-24.9427,28.2795,-0.795431,2.64202,-1,G,29.2246,1.48821,28.7248,-5.17095,28.7633,-0.178821,1.51903,-1,35.2372
166033,496311362,G,89.0781,-1.18001,-19.758,86.8511,19.7932,2.18474,-1.63045,-1,G,21.4625,19.0013,-5.36811,-8.4121,19.745,-0.414101,-0.275338,-1,71.5375
166033,497381936,G,37.6812,-29.222,-4.95499,-23.2676,29.6391,-0.720935,-2.97363,-1,G,18.0099,16.9781,-0.0856263,6.00691,16.9783,0.346806,-0.00504331,-1,51.2663
166033,498829991,G,32.4559,11.7831,21.7267,21.0353,24.7162,0.772056,1.07386,1,G,21.1206,-17.8794,4.97798,10.0803,18.5204,0.519471,2.87006,1,33.9404
166033,498902351,G,37.6894,5.28773,14.4525,34.4041,15.3894,1.54428,1.22005,1,G,16.2953,4.15421,-15.3292,3.64461,15.6885,0.227566,-1.30597,1,37.1042
166033,512422087,G,15.5917,-10.6958,11.3441,-0.0173473,15.5914,-0.00111263,2.32679,1,G,33.6954,21.4613,-23.0447,-11.9885,31.4904,-0.372061,-0.820959,1,45.0808
166033,514090389,G,49.5337,-1.1298,41.1639,-27.5287,41.1794,-0.626675,1.59824,-1,T,52.7012,-1.20736,43.9594,-29.0434,43.976,-0.619955,1.59825,-1,0.355645
166033,515344867,G,121.254,18.0046,-16.2745,-118.8,24.2698,-2.29163,-0.734969,-1,G,24.0873,-14.9722,18.2745,-4.69715,23.6247,-0.197537,2.25719,-1,76.546
166033,515210286,G,70.6046,3.95643,-16.8185,-68.4579,17.2776,-2.08551,-1.33975,1,G,43.5605,6.71755,13.6364,-40.8219,15.2012,-1.71398,1.11307,1,31.1052
166033,517066466,G,41.5951,34.9575,-2.23538,22.4304,35.0288,0.603108,-0.0638588,1,G,19.3731,-18.0123,4.66782,-5.39199,18.3946,-0.285829,2.88812,1,55.98
166033,518060611,G,29.2946,-10.956,-11.1685,-24.7668,15.6451,-1.23996,-2.34659,1,T,43.7092,-19.7741,-16.2214,-35.4449,25.5763,-1.12973,-2.45458,1,3.0944
166033,517793918,G,39.6781,-8.65345,-29.8738,-24.6377,31.1019,-0.726535,-1.85275,1,G,16.5143,-3.38251,15.6903,3.88388,16.0508,0.239673,1.78313,1,48.7938
166033,518508727,G,39.988,-2.03422,-39.8274,2.94461,40.3937,0.0728241,-1.62196,1,T,21.9661,-4.48194,-20.8359,5.31734,21.3125,0.246975,-1.78267,1,6.89578
166033,517634494,G,20.814,11.1209,11.8155,13.0356,16.226,0.735306,0.815673,-1,T,23.2135,12.1615,13.2292,14.6949,17.9699,0.746473,0.827424,-1,0.348434
166033,522956967,G,62.3448,23.0288,-25.5398,-52.0025,34.3891,-1.2015,-0.837053,-1,G,27.1043,-13.0984,11.4972,20.7576,17.4285,1.01021,2.42121,-1,82.031
166033,526812931,G,27.4912,16.3673,7.06913,20.9259,17.8287,0.99904,0.407704,1,G,24.6353,-23.5753,-6.08944,3.74352,24.349,0.153145,-2.88882,1,45.3396
166033,526772699,G,54.0229,-52.2595,-11.2634,7.78146,53.4595,0.145049,-2.92931,-1,G,18.9497,15.911,1.83417,-10.127,16.0163,-0.596318,0.11477,-1,62.525
160957,6094942,G,6.85002,-0.977548,-5.0343,-4.54003,23.3565,-0.797478,-1.75187,-1,T,39.4333,-6.61934,-31.1479,-23.2587,31.8435,-0.677399,-1.78019,-1,1.58521
160957,7621589,G,22.439,7.48185,-13.7991,-16.0345,15.6969,-0.896499,-1.07396,-1,G,29.3947,24.537,-8.38967,-13.8413,25.0638,-0.511194,-0.329726,-1,16.6318
160957,8131167,G,18.4129,-10.6346,13.3663,-6.87551,17.0807,-0.392384,2.24287,1,T,22.8878,-13.2681,16.7996,-8.09768,21.4072,-0.369783,2.23928,1,0.486483
160957,21140849,G,117.624,-9.62989,31.3412,112.962,32.7873,1.95058,1.8689,1,T,53.3961,-4.89736,14.1799,51.2452,15.0018,1.94237,1.90334,1,0.817702
160957,29482560,G,37.9316,15.5725,-16.0482,-30.639,22.3618,-1.12051,-0.800443,1,T,29.0911,12.7864,-12.3534,-23.0257,17.7791,-1.07546,-0.768177,1,1.12532
160957,44047016,G,22.3221,20.8702,-2.72917,7.4331,21.0479,0.346195,-0.130031,-1,T,16.3934,15.2778,-1.07003,5.84604,15.3153,0.373003,-0.0699238,-1,1.2007
160957,44452148,G,23.588,-14.216,-8.5204,-16.7837,16.5738,-0.890298,-2.60165,-1,T,26.3073,-15.3951,-10.8409,-18.3719,18.8291,-0.864101,-2.52807,-1,1.39564
160957,48000889,G,20.647,15.6444,-13.3307,-1.9582,20.5537,-0.0951291,-0.705717,-1,T,19.2647,14.295,-12.7797,-1.85683,19.1747,-0.096687,-0.729489,-1,0.518052
160957,48901656,G,26.8513,18.0767,15.2522,12.7114,23.6516,0.51445,0.700854,1,T,37.206,25.5129,21.028,17.0643,33.0618,0.495594,0.689332,1,0.653981
160957,51024574,G,21.3496,1.83343,-20.3396,6.22347,20.4221,0.300212,-1.4809,1,T,25.0439,2.10633,-23.9386,7.04929,24.0311,0.289289,-1.48303,1,0.325168
160957,51344212,G,30.7394,-12.6792,-15.26,-23.4791,19.8402,-1.00531,-2.26408,1,G,66.2842,14.0401,21.4251,61.1345,25.6156,1.60427,0.990696,1,89.1952
160957,54086884,G,111.617,-16.7522,-15.41,109.271,22.7619,2.27257,-2.3979,1,G,41.5584,10.9707,16.3473,36.5992,19.6873,1.37875,0.979728,1,46.37
160957,60019065,G,36.4088,-16.1083,31.5957,8.23558,35.465,0.230179,2.04227,1,T,24.5378,-11.4665,20.7823,6.22168,23.7357,0.25921,2.07498,1,1.28691
160957,328201269,G,26.0128,-5.52042,16.511,19.3279,17.4094,0.95719,1.89346,1,G,18.8944,-10.9709,-15.1826,-2.47302,18.7316,-0.131644,-2.19653,1,38.1948
160957,70234088,G,34.6329,-12.262,14.1684,-29.126,17.8427,-1.2246,2.28457,1,G,29.0749,9.6014,-12.1676,24.5988,15.4996,1.24211,-0.902739,1,63.4594
160957,70817218,G,19.4332,8.99685,-14.6686,9.0292,17.2079,0.503207,-1.02062,-1,T,17.9332,8.25089,-13.6804,8.14602,15.9759,0.490043,-1.02809,-1,0.328142
160957,82826830,G,45.6949,11.9879,-17.688,40.391,21.3677,1.39347,-0.975164,-1,G,41.7711,-22.6306,1.73599,35.0664,22.6971,1.21945,3.06503,-1,39.859
163233,962031,G,20.8823,8.0221,-17.9495,7.03713,19.6606,0.350698,-1.1505,-1,T,16.1818,5.22746,-14.7216,4.21779,15.6221,0.266811,-1.2296,-1,2.03184
163233,4997952,G,81.3053,8.76844,17.4235,-78.9309,19.5055,-2.10595,1.10455,1,T,121.948,13.4535,26.0008,-118.382,29.2752,-2.10527,1.09331,1,0.344938
163233,5188136,G,36.9886,3.54309,22.8196,-28.8939,23.093,-1.04834,1.41676,-1,G,28.191,-17.3327,-15.1996,-16.2256,23.0533,-0.655801,-2.42167,-1,44.3215
163233,6317361,G,20.814,20.7278,1.21881,1.44405,20.7636,0.0694915,0.0587331,1,T,19.634,19.5217,1.33019,1.6171,19.567,0.0825507,0.0680339,1,0.386169
163233,10666565,G,17.926,-13.8774,11.0824,-2.43491,17.7596,-0.136678,2.46771,1,T,17.2686,-13.1462,10.2686,-4.46408,16.6813,-0.264514,2.47848,1,2.21968
163233,11657470,G,22.2789,-12.2176,-14.6272,-11.5376,19.0584,-0.573433,-2.26667,-1,T,20.0957,-11.3177,-12.9204,-10.4307,17.1764,-0.575046,-2.29017,-1,0.475721
163233,12285440,G,15.7763,12.9761,7.64728,-4.69279,15.0619,-0.306735,0.532542,-1,T,17.1199,13.9151,8.05916,-5.87356,16.0804,-0.357591,0.52496,-1,0.82777
163233,12741372,G,23.0758,16.5974,-11.6011,11.0645,20.2499,0.52232,-0.610035,-1,G,15.5517,-13.6386,7.14586,-2.18375,15.3972,-0.141356,2.65897,-1,37.2104
172411,449616561,G,15.7816,5.3109,-14.8038,-1.30038,15.7276,-0.0825874,-1.22635,-1,G,69.0817,-17.5132,64.4114,17.7968,66.7499,0.263557,1.83627,-1,65.7255
172411,450292781,G,18.2911,7.28636,-15.7008,-5.91168,17.3091,-0.335222,-1.1363,-1,G,17.3057,6.58996,13.7925,-8.11266,15.2859,-0.508525,1.12507,-1,29.5678
172411,453933444,G,161.672,-1.64187,-161.151,-12.861,161.16,-0.0797182,-1.58098,1,T,29.1634,4.47577,27.7703,-7.69858,28.1287,-0.270385,1.411,1,134.896
172411,455446490,G,81.0202,-31.3817,2.77329,-74.6442,31.504,-1.59759,3.05345,-1,G,31.8967,23.7981,-6.54324,20.2046,24.6813,0.747143,-0.268318,-1,98.5639
172411,454513749,G,18.1679,16.4822,-6.63847,-3.78547,17.7688,-0.21146,-0.382889,-1,G,35.6223,-31.5131,7.35202,-14.8931,32.5808,-0.44523,2.91242,-1,48.1462
173430,180702656,G,18.0761,2.47369,-16.906,-5.89937,17.086,-0.338758,-1.42551,1,T,22.367,2.74883,-21.0007,-7.18936,21.1798,-0.333242,-1.44064,1,0.372941
173430,179817685,G,25.0715,2.51962,-22.8201,10.0729,22.9588,0.425759,-1.46083,1,G,21.8762,15.2308,15.1253,-4.21936,21.4652,-0.195323,0.781922,1,42.3737
173430,181138881,G,52.2325,-52.0867,-2.37683,3.08947,52.1409,0.0592176,-3.09599,-1,G,36.193,24.8101,3.81829,-26.073,25.1022,-0.908457,0.152703,-1,80.8995
173430,182227401,G,47.6632,2.80203,28.8558,-37.832,28.9915,-1.08146,1.474,1,G,16.363,2.24772,-15.9173,3.05357,16.0752,0.188831,-1.43051,1,51.9318
173430,187095583,G,23.7713,-17.1636,-8.75805,-13.9202,19.269,-0.670933,-2.66976,-1,G,23.6935,14.984,18.3508,0.321168,23.6911,0.0135561,0.886057,-1,44.3983
173430,186626488,G,27.7159,-9.5095,12.7633,-22.6898,15.9164,-1.15275,2.21113,-1,G,18.803,13.2951,-13.1236,2.13414,18.6812,0.113992,-0.77891,-1,41.5574
173430,197256262,G,21.6982,-17.3675,-9.43323,8.95464,19.764,0.438855,-2.64402,-1,G,45.9758,37.6765,25.9931,4.31277,45.773,0.094082,0.603917,-1,60.9677
173430,197826562,G,24.8298,16.1902,9.6978,16.135,18.8725,0.775006,0.539678,1,G,24.8248,-15.5143,-4.49991,18.8498,15.711,0.994672,-2.85897,1,34.8449
173430,198069478,G,34.5579,-12.2067,16.303,-27.9186,18.6145,-1.12081,2.21255,-1,G,39.2512,28.1308,-20.4337,-18.2145,34.769,-0.50246,-0.628214,-1,55.2168
173430,199183577,G,35.1898,11.4888,-32.3079,7.90705,34.2898,0.228598,-1.22914,-1,G,23.6995,-5.58818,15.7666,-16.7881,16.7276,-0.88393,1.91141,-1,55.5036
173430,199485339,G,31.5312,9.10362,-17.5217,-24.583,19.7455,-1.04446,-1.09162,1,G,46.771,8.74687,28.0744,36.3707,29.4055,1.03936,1.26877,1,74.5807
173430,200126192,G,25.4353,3.90098,-14.859,20.2716,15.3626,1.09031,-1.31406,1,G,16.1446,3.52744,15.6428,-1.87011,15.8611,-0.116291,1.34911,1,36.5305
173430,195173058,G,42.7162,15.2328,-14.5582,-37.1576,21.0708,-1.33256,-0.762759,-1,G,26.3492,14.2723,-11.6482,-18.8386,18.4222,-0.897263,-0.684502,-1,8.78315
173430,195282393,G,35.6783,-8.93082,13.6694,-31.7225,16.3283,-1.41775,2.14952,-1,G,15.9705,2.34222,-15.6386,2.23478,15.8131,0.140859,-1.42213,-1,41.8424
173430,200578429,G,99.1466,6.54343,-28.7983,94.6461,29.5324,1.8813,-1.34737,1,G,20.247,-2.1466,17.6091,-9.75927,17.7394,-0.525609,1.6921,1,83.0935
173430,200821206,G,23.7238,14.0645,7.63125,17.5145,16.0015,0.946681,0.497135,-1,G,22.0525,-14.4979,-12.8212,10.5702,19.3538,0.522109,-2.41749,-1,35.7713
173430,200447375,G,28.5078,-9.48164,-23.5788,12.9159,25.4138,0.488557,-1.95313,1,G,15.5527,7.93305,13.3762,-0.138236,15.5518,-0.00888865,1.03549,1,40.8848
173430,202047555,G,31.6984,11.2128,10.1698,27.85,15.1378,1.36959,0.736658,-1,G,18.1417,4.655,-15.9789,-7.21915,16.6431,-0.421197,-1.28732,-1,42.1054
173430,203628623,G,31.5164,-12.4562,17.6476,-22.9494,21.6008,-0.924838,2.18542,1,G,56.3049,-31.7908,32.7517,-32.9683,45.6435,-0.67084,2.34131,1,9.37601
173430,204392053,G,66.1794,-28.5043,10.3143,58.8288,30.313,1.4168,2.7944,1,G,37.5987,-23.7403,-12.7419,26.2239,26.9436,0.862359,-2.649,1,28.2939
173430,210162955,G,59.8214,-24.9307,-7.51908,53.8564,25.7734,1.47376,-2.84866,1,G,20.7771,19.706,4.97038,-4.31798,20.3232,-0.210899,0.247073,1,63.3109
173430,211124666,G,48.5261,-13.4247,19.9866,-42.1318,24.0767,-1.32585,2.16226,1,G,24.1181,11.0924,-20.3686,-6.61446,23.1931,-0.28146,-1.07212,1,53.8089
173430,213345316,G,27.7399,10.0524,-13.2983,-22.1719,16.6703,-1.09663,-0.92352,-1,G,18.897,-6.36306,16.9747,5.33447,18.1282,0.290175,1.92944,-1,43.1784
173430,213837506,G,33.403,-13.9149,26.5269,14.7801,29.9549,0.475309,2.0539,-1,G,21.8387,-9.53882,-12.4966,-15.1579,15.7211,-0.855814,-2.22276,-1,48.006
173430,213822194,G,22.9434,3.47584,21.9967,-5.51833,21.9217,-0.245331,1.41419,1,G,24.3304,-3.64435,-20.1375,13.1589,20.4607,0.605346,-1.74983,1,46.6149
173430,214131958,G,24.804,-12.851,-8.0018,-19.6481,15.1386,-1.07716,-2.58468,1,G,23.4516,-3.69435,-21.2346,-9.24161,21.5536,-0.416616,-1.74305,1,19.1171
173430,214158298,G,36.1396,-6.13858,16.9762,-31.308,18.052,-1.31809,1.91777,1,G,22.8932,14.6999,-7.10302,-16.0483,16.3261,-0.86929,-0.450118,1,32.7336
173430,216126089,G,40.1666,23.946,3.16204,32.0927,24.1539,1.09582,0.131289,-1,G,29.3562,-22.5633,-3.33041,18.4819,22.8078,0.740715,-2.99505,-1,47.6834
173430,217442935,G,88.0313,-18.904,7.81449,85.6217,20.4555,2.13881,2.74961,1,G,21.8105,17.3354,-11.1992,7.05302,20.6383,0.33542,-0.573578,1,58.8446
173430,216595562,G,26.1823,-21.4114,8.93984,12.1298,23.2028,0.501489,2.74607,1,T,51.1518,-39.0605,19.4722,26.676,43.645,0.578408,2.67913,1,3.25267
173430,222359737,G,66.6912,-16.7675,-22.3021,-60.5736,27.9022,-1.51756,-2.21547,1,T,53.2861,38.7855,29.2335,-21.9199,48.5686,-0.437252,0.645878,1,84.0031
173430,222836665,G,73.5138,-33.3599,63.2483,-17.0597,71.5069,-0.236367,2.05616,-1,G,19.9343,-0.723993,-19.5602,3.7734,19.5736,0.191605,-1.60779,-1,74.0652
173430,223373414,G,56.4541,33.1547,-37.929,25.4797,50.377,0.486376,-0.852461,-1,G,19.2566,-9.06241,12.4014,-11.6139,15.7106,-0.658848,2.203,-1,65.6335
167807,1053096283,G,21.0305,15.5869,-8.12151,11.5482,17.5759,0.617125,-0.480343,1,T,23.1156,17.2072,-9.04592,12.506,19.4401,0.605607,-0.483999,1,0.307663
167807,1052404318,G,35.0356,17.175,-5.84479,-29.9724,18.1422,-1.27626,-0.328015,-1,G,28.1791,-18.0362,0.726569,21.6384,18.0508,1.01517,3.10133,-1,62.4476
167807,1053374484,G,60.4712,-8.56996,-13.2861,58.3677,15.8103,2.01711,-2.14367,1,G,27.5678,-15.1249,17.2766,15.2555,22.9618,0.623246,2.28989,1,41.8703
167807,1055502191,G,79.9735,22.4737,3.2073,-76.6838,22.7014,-1.93163,0.141756,1,G,17.1218,-15.1091,-0.331714,8.04683,15.1127,0.510051,-3.11964,1,68.22
167807,1055367568,G,88.1519,-20.0948,-56.377,64.7192,59.8512,0.937733,-1.91319,1,T,28.2457,-13.1231,24.2613,-6.08147,27.5831,-0.21873,2.06663,1,89.3038
167807,1064398946,G,33.595,-5.392,15.3315,-29.4021,16.252,-1.35487,1.90898,-1,G,47.4966,-4.78689,-14.8708,44.8538,15.6223,1.77689,-1.88222,-1,78.9511
167807,1070084905,G,44.7926,26.5242,-9.79552,-34.7402,28.2752,-1.03418,-0.353768,1,G,26.3696,-14.2184,-6.69078,21.1759,15.714,1.10713,-2.70176,1,66.7596
167807,1076374979,G,35.0316,-15.3397,-11.3552,-29.3761,19.0853,-1.21631,-2.50436,1,G,16.071,11.9248,10.1158,-3.70644,15.6374,-0.234858,0.703506,1,38.7792
167807,1076988864,G,5.40923,3.94049,-2.24088,-2.94951,32.8965,-0.611576,-0.501638,-1,T,75.0852,55.9219,-34.2739,-36.5488,65.5893,-0.531812,-0.549843,-1,1.54909
167807,1077356299,G,42.7578,-3.99796,18.3587,38.4082,18.789,1.46322,1.78522,1,G,76.4424,14.6856,-74.311,-10.2779,75.7482,-0.135273,-1.37569,1,100.859
167807,1079702868,G,70.1358,27.1678,2.30937,-64.6188,26.5868,-1.59779,0.0844851,-1,G,23.5103,-21.8973,-6.37905,-5.70431,22.8076,-0.247569,-2.85812,-1,61.481
